quantile,x
0.5205,7.1385628602131222357090615238110163103349399494272714725384626455796497267700021037223075826632654643405219908165119244785698225447199136972641e-2
0.5206,7.1734291410413616516405290768252066435914941070480377860434873643039853371626049079635138162272799517454767205815487745749915143104407620229660e-2
0.5207,7.2082960655643810821579821925863411687619024648247472832281130617734189664957179207299064234153914904828533869034380867030780159501889175823870e-2
0.5208,7.2431636369318003225500369725117726761973141519941578753791524775837280497850638761946209303633909352861194826423791782205580660901571144631416e-2
0.5209,7.2780318582936021741950829260470607968690940964076099686196588890838846887430221423159843794545245114535069102907941917674147857936389805715652e-2
0.521,7.3129007328001342330878722918655339642467623318009935870271706464966819167982619460297899438588740230512892077566390128264144317410457219193401e-2
0.5211,7.3477702636021106788740472180320922627605876322959317822669779487710670036539036649351170525232156213764078149408854491352052547950453218080673e-2
0.5212,7.3826404538506140643951370686429418485369800667852799140913657602168723821583191613193756094933271309662656366674203252928729678288810268179910e-2
0.5213,7.4175113066970971057465594385699769267698034290985770349607843150466930457851521622464852228814416727663697896888752710056597564719790511284558e-2
0.5214,7.4523828252933844728511597787151498633309958249595872592390108762043566440611219082904586024334671529209728922003103057660553940496428327845350e-2
0.5215,7.4872550127916745805508258616218129924461745162609250736715909894503507999584908252395112880987886866672769201302653866343268325396447656660123e-2
0.5216,7.5221278723445413802187146514021241896900808195358125907147003593415635521475277540400050469193580261783271132976370443137230118852975350348871e-2
0.5217,7.5570014071049361518946304827276575107784219838243451645176817166329003298753995861408404549516568039781374131193931870415116138001212919232118e-2
0.5218,7.5918756202261892969460948010998534533184927390570790196612303098870951950167755883442601648893288826761928260517858643115457333059511818310973e-2
0.5219,7.6267505148620121312576490707734121164865691995861919750617837756043545295791492157723887014641348666996998997605401391537455660111189254293345e-2
0.522,7.6616260941664986789509338175547363152363975554388772064971115641477113376953385146698437434229045559365929918750500665741055208146563652917699e-2
0.5221,7.6965023612941274666380881412446583541209883489368586920424108053800062288307920347856583991936377490543217566855520803957060802601807348409107e-2
0.5222,7.7313793193997633182110154067455497178584240558018940400854403281244549974000920593658809827283773967166316253139276204928185635347874373244352e-2
0.5223,7.7662569716386591501690622038131616954310162323005077263446988682370637156512562139346048210079562861389316308997824780268851863735410090446619e-2
0.5224,7.8011353211664577674876590531088495268923966395240787080883515254313356471682296541631758750246518086053018304670102461400314943880210426992562e-2
0.5225,7.8360143711391936600304727306038939873034458806460412072709362551806798850511409948389464318865237077901674295996320858798447027198260071873735e-2
0.5226,7.8708941247132947995076214835101817095935514572606198191021208098036355801080247323173794657454133005346435899866167882551975275087658404907917e-2
