x,cdf(x)-1/2,ccdf(x)
12,0.4950112204722015900457295715890036551374808243857876455652577393332280072416909037224115140145505411277926378899125231925517693052788832678489102001909,0.004988779527798409954270428410996344862519175614212354434742260666771992758309096277588485985449458872207362110087476807448230694721116732151089799809089
12.015625,0.4950213302069415826821784465651428926009872142931622616857157698529648977250658438268326251760050405128423966768932206338850511440487619227687213033984,0.004978669793058417317821553434857107399012785706837738314284230147035102274934156173167374823994959487157603323106779366114948855951238077231278696601585
12.03125,0.4950314055994291613586255928292586444104639693302892704574078436854127717352815441150871678107584459952984126719676608884613237266992774257376456507676,0.004968594400570838641374407170741355589536030669710729542592156314587228264718455884912832189241554004701587328032339111538676273300722574262354349232438
12.046875,0.4950414468136807086568077221291419889116410315226164269567862617246421522727854397375725473270170188123416879229438034325705520035740102685026933243566,0.004958553186319291343192277870858011088358968477383573043213738275357847727214560262427452672982981187658312077056196567429447996425989731497306675643359
12.0625,0.4950514540127023504408330016974211849333079796761575285546703002052787753691846944348306890807284245896912244784867583929567039224277249840586693463491,0.004948545987297649559166998302578815066692020323842471445329699794721224630815305565169310919271575410308775521513241607043296077572275015941330653650885
12.078125,0.4950614273584975775124709791214011738795321851008451250539238834660433532548939233024381412000377204137110547319845080461600135274636495417308395043615,0.004938572641502422487529020878598826120467814899154874946076116533956646745106076697561858799962279586288945268015491953839986472536350458269160495638525
12.09375,0.4950713670120747992257448310505199711023745818328708748014151867574791143020045359103192595266602547068173317600649822123662655953346881148529702293293,0.004928632987925200774255168949480028897625418167129125198584813242520885697995464089680740473339745293182668239935017787633734404665311885147029770670731
12.109375,0.4950812731334548297620293482229900807469274122323488023731396240643516449963526389987578532319862431392362954121052184836848317107061680725890114051504,0.004918726866545170237970651777009919253072587767651197626860375935648355003647361001242146768013756860763704587894781516315168289293831927410988594849592
12.125,0.4950911458816783077586704455063550245646065838732175675209952998397967563230395704571979796052742046523001428437434479558849275917700566702811146626109,0.004908854118321692241329554493644975435393416126782432479004700160203243676960429542802020394725795347699857156256552044115072408229943329718885337389118
12.140625,0.4951009854148130499760611045474389338706819969201113197340237928784243577771175871947917879683991080091541849218503576624625175090341390014876187134976,0.004899014585186950023938895452561066129318003079888680265976207121575642222882412805208212031600891990845815078149642337537482490965860998512381286502393
12.15625,0.4951107918899613396801329827952123123525467953272817808539201370794346099621882680915198809784170437129708838967657672987966919650936442417221513606175,0.004889208110038660319867017204787687647453204672718219146079862920565390037811731908480119021582956287029116103234232701203308034906355758277848639382462
